;>999999999>strobert,>999999>Toaster,>999999>alestone,>999999>DDrew;96283
00005620556b0b8814f344e7b42ff2776297ef8d2a825f2d352abeee4247bc85;miningbonus>1>alestone;e8c4
00007505da8f58b6395c27737613e6522322e5b6fdcc1ba226a6138b8f1cad4f;miningbonus>1>joshS;2125
0000070858a843731a8ce2c3bfea162f410e7d7c5911989042100de359f13e9b;miningbonus>1>ShelbytheHockeyPlayer;a889
0000e70b88b93607a12cd49243962b919925cd4ce451850f9848bc700eeb8a27;miningbonus>1>kek;c9fc
000056b549573a69a22ea6da09b86dab5cd6cedd620b2d1212d82812548f0f86;miningbonus>1>Konstany;11076
00001bfc6ef85f21c68540f7b4c55c7c84d26449393d8cb1a89200113fd349a6;miningbonus>1>joshS;5dd
0000e7e7a0616eb28cb7dda955cde5fe67cd559cd824e6b123ce33c5fb91e7af;miningbonus>1>ShelbytheHockeyPlayer;1cc0
0000217bc3285f9bc27df663b39b1dc8c952d29864d363fea3953271fc04f059;miningbonus>1>kek;92ad
00001e48478bbdc995c824c56cefb2783ba1302d5bd495b3e3475d1321535537;miningbonus>1>alestone;1df0f
000013290360aa3c901540e95910131fd413645ef3fa8341db527ae1504704d3;miningbonus>1>Konstany;13760
0000cd111cc17892990b0d8814754ac6aa29052e1771236c3d8f5307a17389fd;miningbonus>1>alestone;6aa5
0000cd111cc17892990b0d8814754ac6aa29052e1771236c3d8f5307a17389fd;miningbonus>1>alestone;6aa5
000042ca850e3a6dea3b495d0a9142e50e59a40065bba17f6ff9236bb1d2a056;miningbonus>1>kek;18651
00005507a33032215f3c9363f7e482d9abf4ebcc4a1c4ba68aeed9e9718c0850;miningbonus>1>ShelbytheHockeyPlayer;1ac8f
0000c89da2a5702b6d8d9d9cfdb1e364289fc9cf8636b9b6485dabf829026d20;miningbonus>1>Konstany;4bf1
00005c06a4f535a835fef751fe13594917e4bc7432ce4066b99a471de2d6157a;miningbonus>1>Konstany;6b25
00006910db79ccf3305b36a2a175a03c214f6b1777cf14f13e66e838afaa7f3f;miningbonus>1>Konstany;91a5
000003707eb77388c82ffb8844f67cdba6e3d9a4a6d398063e0907194048b9a2;miningbonus>1>alestone;1f988
0000dd3dc48622a1f3ac3804821efaa9219863f0a2417619afa76e1f57f29bbf;miningbonus>1>ShelbytheHockeyPlayer;bdbe
000033be9e6a8480b695c453c475225b5d6c94ee4a48bb35b7a2d5dd260f17aa;miningbonus>1>kek;38b79
000003707eb77388c82ffb8844f67cdba6e3d9a4a6d398063e0907194048b9a2;miningbonus>1>alestone;1f988
00003de3a97fa0daea1a6dbe2fc311edd9414f0de360a81ae72d851f40d01bc0;miningbonus>1>kek;da52
00000a19bff926949a1b2bfaffaa673d1de5d452cce7a2a1c1baa5ceb2bbe4ce;miningbonus>1>alestone;1c996
00000a19bff926949a1b2bfaffaa673d1de5d452cce7a2a1c1baa5ceb2bbe4ce;miningbonus>1>alestone;1c996
00004c303be4a36ca33cd0d40b1c191d912ed486ec35f8443ed91e0109520749;miningbonus>1>ShelbytheHockeyPlayer;1119c
000003e47201244c213e9c217049c16f9ea6e4908f38a0f94f58879c060a8f30;miningbonus>1>alestone;b8e3
000003e47201244c213e9c217049c16f9ea6e4908f38a0f94f58879c060a8f30;miningbonus>1>alestone;b8e3
0000089583c84898247add8c54ad9291d32912406722c84d2770b0cbbfb5b948;miningbonus>1>Konstany;2ddd4
00004b7a8b2ef60d95560a5d4355ee77c15f40e2c28e385738d6eb6651d077d4;miningbonus>1>alestone;7516
0000ffbb0cc85f08c3953ee886162c1aaaab04d01051cd55183708162c82d47d;miningbonus>1>kek;2b985
0000e1029ef1d30b993a3c8bbde8cb24e3e6a67823af788d3d9a7d3580dcc29a;miningbonus>1>ShelbytheHockeyPlayer;a7f6
00004b7a8b2ef60d95560a5d4355ee77c15f40e2c28e385738d6eb6651d077d4;miningbonus>1>alestone;7516
0000ed2826f0b360c4ade42bcc7a5a608a9c1eb181ad698fb902ac40c5a32838;miningbonus>1>Konstany;bd93
0000e14b71e5e4b532f6317ecb0688124e4edf923f9bf15bb78453a1d903e70b;miningbonus>1>kek;26a5
0000e55cfea946949aba0df3557062e677f004e15983149d4cd33ce2a72dbae1;miningbonus>1>Konstany;44d3
0000bdb91da6b45e19a7c925204b3552fc2876993a52bad9ff1eef2d331b104e;miningbonus>1>Konstany;8385
0000a1d7e836a1bd6c1da8b5697ba5cf24abe7fd43a96a50d68cffb54a39f9a2;miningbonus>1>ShelbytheHockeyPlayer;1ef69
00000997f553511a88b767d3943111e4a005a623b752b254c3e09c303ba1c46a;miningbonus>1>kek;1a816
00008804e421fab0d31ee95d407c9452bfd88e7ee5b33935680725f5afedfc84;miningbonus>1>Konstany;5085
00009bdb03298236720c358727770a2cc2d123682018f7bd254c0c83c8b12d39;miningbonus>1>kek;d0c3
0000dd2989be47b9a76c2d422c707f90e02d76ae439859e6f57eff9c91b44eb9;miningbonus>1>Konstany;21bc
0000dd2989be47b9a76c2d422c707f90e02d76ae439859e6f57eff9c91b44eb9;miningbonus>1>Konstany;21bc
000032a930a83d2dace78f01263ee7e7208018607349a519a84f99b75d91809a;miningbonus>1>ShelbytheHockeyPlayer;dab1
000083e88f369352c54327b7513f553ff00bf6b6b998b5af5d3a9c4659433cf3;miningbonus>1>kek;d1dd
00001619a41202d66b3556389835f30ea8dc9fbd109d9853a7a890bc9f50f5df;miningbonus>1>Konstany;ee94
00001619a41202d66b3556389835f30ea8dc9fbd109d9853a7a890bc9f50f5df;miningbonus>1>Konstany;ee94
0000181159fa9aae994f1c122f1d0c0a88ef27ca460f1513f9d94533c30f1b8a;miningbonus>1>Konstany;999e
0000181159fa9aae994f1c122f1d0c0a88ef27ca460f1513f9d94533c30f1b8a;miningbonus>1>Konstany;999e
0000221ff42862e480a8d7943fdf3cf02b965cc59391114470c60a92215da4cb;miningbonus>1>kek;23fc2
00008410c34b6a747ffefcc11b43b3ba26416a1b3edb57d8da1a71cd99d63bdf;miningbonus>1>ShelbytheHockeyPlayer;17db9
000031bb6a90c0ec514be2ef6b8d260b8bcdab9a13e08e9c02608549ce1f1b13;miningbonus>1>alestone;35d8d
000043da983c1e9e577237d582583cc7e770cfeefc94871e7c6a7cce4ab69e24;miningbonus>1>Konstany;14fc4
000043da983c1e9e577237d582583cc7e770cfeefc94871e7c6a7cce4ab69e24;miningbonus>1>Konstany;14fc4
000063b58d68708b1b88692217cfcc0f4e85a9bf6a7530188c9fc8b70b734157;miningbonus>1>kek;5e07
0000aa947b3a051d28caf7b9b07fde135545b87e70878aa461fa9a999750c0d7;miningbonus>1>Konstany;255e
00003e474320b2a391fe056b5fe90dce8179cf0650e2b2574c2cbf1b16f12d1d;miningbonus>1>ShelbytheHockeyPlayer;b858
0000aa947b3a051d28caf7b9b07fde135545b87e70878aa461fa9a999750c0d7;miningbonus>1>Konstany;255e
00000a19bff926949a1b2bfaffaa673d1de5d452cce7a2a1c1baa5ceb2bbe4ce;miningbonus>1>alestone;1c996
00000a19bff926949a1b2bfaffaa673d1de5d452cce7a2a1c1baa5ceb2bbe4ce;miningbonus>1>alestone;1c996
000031bb6a90c0ec514be2ef6b8d260b8bcdab9a13e08e9c02608549ce1f1b13;miningbonus>1>alestone;35d8d
000021adf8431e88caba5935e5dcc2f35b811284d1d038f252652580f9b6bf92;miningbonus>1>alestone;10d8c
0000f4527e7b6d410c83861803a522b2d00799bba969923ba54affd0b37efb24;miningbonus>1>Konstany;1537d
000010aef81ef5fd1e319627bd296c55ee8fb9b992b035784b20d4ab177cd88c;miningbonus>1>alestone;2f2e
0000f4527e7b6d410c83861803a522b2d00799bba969923ba54affd0b37efb24;miningbonus>1>Konstany;1537d
0000703d37d5c01f3363f8f0686b68a795a0f57f0fe70510b63f1c1a5df1b40a;miningbonus>1>kek;10cfb
0000c3b5ee915f239b17721851e99fc764877263543f886ca88a776760ecf696;miningbonus>1>Konstany;58d2
0000e0e12ca454bb8b298b1d8d8e2a3cf0471f805bdc487599b69f6324e8308e;miningbonus>1>kek;576
0000a1e5c881a661dcfe4a70238afa6bb753d0a36e33d68e943f1579922c9a77;miningbonus>1>ShelbytheHockeyPlayer;21a6a
0000c3b5ee915f239b17721851e99fc764877263543f886ca88a776760ecf696;miningbonus>1>Konstany;58d2
00005cd74c79cfe1fa5554c1bee4567a00e98aa655eb7c5a70c9bb106d7be65a;miningbonus>1>kek;6f05
00005fbcee2ff2508818867d7a7b8ffc0dcfb6f086b915c7951d2a2b6cbce7d8;miningbonus>1>Konstany;1dc9f
000021adf8431e88caba5935e5dcc2f35b811284d1d038f252652580f9b6bf92;miningbonus>1>alestone;10d8c
000003e47201244c213e9c217049c16f9ea6e4908f38a0f94f58879c060a8f30;miningbonus>1>alestone;b8e3
000003e47201244c213e9c217049c16f9ea6e4908f38a0f94f58879c060a8f30;miningbonus>1>alestone;b8e3
000021adf8431e88caba5935e5dcc2f35b811284d1d038f252652580f9b6bf92;miningbonus>1>alestone;10d8c
000010aef81ef5fd1e319627bd296c55ee8fb9b992b035784b20d4ab177cd88c;miningbonus>1>alestone;2f2e
000072e73e53341d50547fe170f0974bcb728d542cd726d103d689016b008ff5;miningbonus>1>alestone;163a7
00005fbcee2ff2508818867d7a7b8ffc0dcfb6f086b915c7951d2a2b6cbce7d8;miningbonus>1>Konstany;1dc9f
00003ce42391efd639ba423ab92db585b0e4b05a02f599a9f9ca98d23f84d8d1;miningbonus>1>kek;18f4b
00003ce42391efd639ba423ab92db585b0e4b05a02f599a9f9ca98d23f84d8d1;miningbonus>1>jameb;18209
00003de8983b80d5c3b08298dd90cb8903ace3badc678325819aa6826f0e942f;miningbonus>1>Konstany;20e9b
00001cdb26d7750a4eba12ba641a5abac01b2b8cf1c363e1861602f501c3344e;miningbonus>1>kek;283
0000d92e3a509ee1472f32095f5831b8b41b62eca5ede4af51cf020daa5f7243;miningbonus>1>ShelbytheHockeyPlayer;2f993
0000935d192e87fb64c01b13f939c12643aa3baefe7c0f913bc879911b2eb9a4;miningbonus>1>alestone;64b4
00003de8983b80d5c3b08298dd90cb8903ace3badc678325819aa6826f0e942f;miningbonus>1>Konstany;20e9b
00002987aef22f2b96de4e55e60c0085164b9bdd402901e424d6476551602577;miningbonus>1>jameb;9023
0000bb2db9bad7899de9fd2cd559a7a09d195cd312849a21e27bdd8c39437421;miningbonus>1>kek;163b6
0000372eff2a62e97dac1339b0806f20bdc4b856448388d00a8be7fc1897a2fe;miningbonus>1>kek;354d
00004abf7c64fda5c1b8f875e16008607240b63f7b2e91dc2d8b94bd62b57d7a;miningbonus>1>ShelbytheHockeyPlayer;4825
00000f73e50b628227357de09968fa57f88bcaf8e156ff946bdfdc49ecf73203;miningbonus>1>jameb;31d6
0000db9c9ed3ac17b71734cd224cd7e91510093e42b1581b2251820c8e53dd68;miningbonus>1>Konstany;1d302
0000470d4b1c96fd0b75606ad71600afb85732fcde56ef2f7602bfdf4992e894;miningbonus>1>kek;1bc5
000072e73e53341d50547fe170f0974bcb728d542cd726d103d689016b008ff5;miningbonus>1>alestone;163a7
00002e83ec1f410d5dcc5988a9c0d971643ebc1a79efd799427e2e51b9bb8e80;miningbonus>1>ShelbytheHockeyPlayer;1b10
000094a8dce0fd2dfc3806d10b6fe42fcfd00f363476f251ef84e9c8b10532ba;miningbonus>1>jameb;49ec
000086df819d2378e9f3f15538af90a4ea41518b7c65fb858eda5d126cefeaa1;miningbonus>1>alestone;79ee
00001c6b428b10365fa8ecf017fe41e0e042e2a2bf6144afd4a0456bc33158dc;miningbonus>1>Konstany;df24
0000db9c9ed3ac17b71734cd224cd7e91510093e42b1581b2251820c8e53dd68;miningbonus>1>Konstany;1d302
000086df819d2378e9f3f15538af90a4ea41518b7c65fb858eda5d126cefeaa1;miningbonus>1>alestone;79ee
0000935d192e87fb64c01b13f939c12643aa3baefe7c0f913bc879911b2eb9a4;miningbonus>1>alestone;64b4
0000402e6375754c229945fa70fccf5edc17093e0b91c537088c03ec11fd209b;miningbonus>1>Konstany;8eeb
00001c6b428b10365fa8ecf017fe41e0e042e2a2bf6144afd4a0456bc33158dc;miningbonus>1>Konstany;df24
00004b7a8b2ef60d95560a5d4355ee77c15f40e2c28e385738d6eb6651d077d4;miningbonus>1>alestone;7516
00004b7a8b2ef60d95560a5d4355ee77c15f40e2c28e385738d6eb6651d077d4;miningbonus>1>alestone;7516
000010aef81ef5fd1e319627bd296c55ee8fb9b992b035784b20d4ab177cd88c;miningbonus>1>alestone;2f2e
0000b1beab4ae20fcd17ac348e5d8f21322397adab09545793b2199504c1939d;miningbonus>1>alestone;a1d5
00007c6da36fc6f32a37d998bb83936512f7a75f0d3e2c3d9d4d8eb951c7ebfc;miningbonus>1>Konstany;1847c
0000402e6375754c229945fa70fccf5edc17093e0b91c537088c03ec11fd209b;miningbonus>1>Konstany;8eeb
00001637f0d458ba730c32a983c650eea26e3a85adaf85baf6af69a9e4de5d21;miningbonus>1>kek;c9a9
00007ae161d8772328ece509e3b842e3bab26bc251ac4518a04045b483c8fe30;miningbonus>1>kek;5bdb
0000b4fc2ad78c21982c69f24952fc24014330928d12a8026d573d554627e048;miningbonus>1>jameb;3ee18
000054b9a89d8b98d12998014a086efb1de84e64914ddd53004d3f209c1b1e54;miningbonus>1>jameb;1416e
0000687818354a3143b0a74b978776e914bc135f5615a857e37e473b057bbe1c;miningbonus>1>kek;b45
000086df819d2378e9f3f15538af90a4ea41518b7c65fb858eda5d126cefeaa1;miningbonus>1>alestone;79ee
0000ac320f2d33068b0811174c0b38fb9cb3ec6e58b989b0e5b755258c59e06c;miningbonus>1>ShelbytheHockeyPlayer;3f2dc
00006f3b2972ffb9fe28ccca9fda2b3d8cfb5b56c93b4558201559962dbe50fd;miningbonus>1>kek;7f8e
0000b1beab4ae20fcd17ac348e5d8f21322397adab09545793b2199504c1939d;miningbonus>1>alestone;a1d5
000086df819d2378e9f3f15538af90a4ea41518b7c65fb858eda5d126cefeaa1;miningbonus>1>alestone;79ee
00006f9d4d2d94be5c0c0bf71b21d44b89e959c5be64a2885a38c872c92c4c26;miningbonus>1>jameb;2dd3
000053313107822d2fa7e6e647f0f61d44ce20837ba41151d61091f931e62c4a;miningbonus>1>Konstany;1c561
00007c6da36fc6f32a37d998bb83936512f7a75f0d3e2c3d9d4d8eb951c7ebfc;miningbonus>1>Konstany;1847c
000086df819d2378e9f3f15538af90a4ea41518b7c65fb858eda5d126cefeaa1;miningbonus>1>alestone;79ee
000086df819d2378e9f3f15538af90a4ea41518b7c65fb858eda5d126cefeaa1;miningbonus>1>alestone;79ee
000053313107822d2fa7e6e647f0f61d44ce20837ba41151d61091f931e62c4a;miningbonus>1>Konstany;1c561
000077e0bac03925600805dff81efe21c74050258b265b97cb40f8e68af44e71;miningbonus>1>Konstany;a740
00007bb04c3fd231b9089df5b75770429f8e6250274dd0e73458c37d7816b42e;miningbonus>1>kek;27405
0000d64dcbada342ecbefbe721160e8ad56042375dd8d99d25d7853e7dbcfd9e;miningbonus>1>jameb;6d9d
00008a046daabd83349c7025a76f82bf6789e640577f2666fb83657afe034712;miningbonus>1>alestone;8adb
00008a046daabd83349c7025a76f82bf6789e640577f2666fb83657afe034712;miningbonus>1>alestone;8adb
00001d48acc189bb63f3e13c37a221db6ef9038f258d55406612468002d45833;miningbonus>1>kek;e83a
000077e0bac03925600805dff81efe21c74050258b265b97cb40f8e68af44e71;miningbonus>1>Konstany;a740
0000b227984b5c0da7fa8357b25a8844a08d6480a704e68a716f715214cf7580;miningbonus>1>Konstany;15768
00006b8861be744f052141f41e9faff873ef1bbdf25e50e4fbc37790a1adb03d;miningbonus>1>ShelbytheHockeyPlayer;3f7fe
0000443877f68d724dde892983a391d2c0f4e47a148de1e3947ab1aad2ce2235;miningbonus>1>jameb;25eab
0000b1beab4ae20fcd17ac348e5d8f21322397adab09545793b2199504c1939d;miningbonus>1>alestone;a1d5
0000b1beab4ae20fcd17ac348e5d8f21322397adab09545793b2199504c1939d;miningbonus>1>alestone;a1d5
0000b00be2b01187aa6c7854d0bf23d40cef3938d999a6aee2c46f2df9ad1858;miningbonus>1>Konstany;13683
0000b1beab4ae20fcd17ac348e5d8f21322397adab09545793b2199504c1939d;miningbonus>1>alestone;a1d5
00007929cb1629ef0630acfacc52700e9ca3d2b5ef6175461549f55edd69d056;miningbonus>1>ShelbytheHockeyPlayer;cada
00008a046daabd83349c7025a76f82bf6789e640577f2666fb83657afe034712;miningbonus>1>alestone;8adb
000053313107822d2fa7e6e647f0f61d44ce20837ba41151d61091f931e62c4a;miningbonus>1>Konstany;1c561
0000c398a38546ab5711485ad53ffd8bd0925071fee7c0528456d17c584a11dc;miningbonus>1>alestone;19e50
0000b227984b5c0da7fa8357b25a8844a08d6480a704e68a716f715214cf7580;miningbonus>1>Konstany;15768
0000195f7fe9cbc8710a6a42a138489ee9639ac28d6ba20dae1b8ef271e06494;miningbonus>1>ShelbytheHockeyPlayer;6a44
0000b1beab4ae20fcd17ac348e5d8f21322397adab09545793b2199504c1939d;miningbonus>1>alestone;a1d5
0000dd3728edde0cc872f2f6a794658a9f510f53d8a88cd4ee5f4b8b1de95581;miningbonus>1>alestone;3d9a
0000c8a82eed06d7f35159badf193dbe5371ef3c56c85b5f6fd7420a498cc1d2;miningbonus>1>kek;29838
0000b227984b5c0da7fa8357b25a8844a08d6480a704e68a716f715214cf7580;miningbonus>1>Konstany;15768
0000a2d2ad8c5cfe02ef7e2f1214d83769ccdfaa3c7c7a888089a4690e0ba36d;miningbonus>1>ShelbytheHockeyPlayer;1de2
000022545f0d0a981b208da34e77bc89f2e3b668298cc549d566f5c718eb1c08;miningbonus>1>jameb;326cb
000068d6426b135c53aacc0a0c6b39b41ae075a60130a338b8db741102049ac6;miningbonus>1>kek;7c21
0000c398a38546ab5711485ad53ffd8bd0925071fee7c0528456d17c584a11dc;miningbonus>1>alestone;19e50
00008a046daabd83349c7025a76f82bf6789e640577f2666fb83657afe034712;miningbonus>1>alestone;8adb
00008a046daabd83349c7025a76f82bf6789e640577f2666fb83657afe034712;miningbonus>1>alestone;8adb
00008a046daabd83349c7025a76f82bf6789e640577f2666fb83657afe034712;miningbonus>1>alestone;8adb
0000ab5984e85259bcc81f471cb859b985ba4da801ab22266d83941abe238249;miningbonus>1>kek;10554
0000f54b96fe3faea7c471d2bb143f593d04ee1d21a1f4b655ec77569fd864ee;miningbonus>1>jameb;66ba
000072e73e53341d50547fe170f0974bcb728d542cd726d103d689016b008ff5;miningbonus>1>alestone;163a7
00004d100e3ebe03050f293435748fd355872f942a71d10563e18b5004cda9cc;miningbonus>1>alestone;f693
000077e0bac03925600805dff81efe21c74050258b265b97cb40f8e68af44e71;miningbonus>1>Konstany;a740
000063dffc4cf496155abde09c06bdc2fe8d37a4ad71809d72da97c28b9cc419;miningbonus>1>jameb;1f0
000024885f6852b3ec109d8b031192f195c93fef0c7e229e5ef6422988837625;miningbonus>1>alestone;557d
0000c398a38546ab5711485ad53ffd8bd0925071fee7c0528456d17c584a11dc;miningbonus>1>alestone;19e50
0000b00be2b01187aa6c7854d0bf23d40cef3938d999a6aee2c46f2df9ad1858;miningbonus>1>Konstany;13683
0000a3f0972657b5660ffa93d446d336014afb80d56bce174d2203b1596415e1;miningbonus>1>ShelbytheHockeyPlayer;282b5
00001870c304c06c2c0611e71525d73a3f39f63f80c3a507a6a4b67512cbea6c;miningbonus>1>alestone;13412
000094f2a06cf9124fa1d6a3d028c2ab6c555fde551f7903153c4ff12500ccef;miningbonus>1>alestone;7ba3
000090b3e355e32e7cbb02a8049dcf17819d7026fc0dc87c02ba3585d4a149eb;miningbonus>1>ShelbytheHockeyPlayer;5c67
0000dd3728edde0cc872f2f6a794658a9f510f53d8a88cd4ee5f4b8b1de95581;miningbonus>1>alestone;3d9a
0000dd3728edde0cc872f2f6a794658a9f510f53d8a88cd4ee5f4b8b1de95581;miningbonus>1>alestone;3d9a
0000c398a38546ab5711485ad53ffd8bd0925071fee7c0528456d17c584a11dc;miningbonus>1>alestone;19e50
0000b00be2b01187aa6c7854d0bf23d40cef3938d999a6aee2c46f2df9ad1858;miningbonus>1>Konstany;13683
000093b6c465a8c8b47ca0d5753a2119aab504c8df7ac99d698f961813863320;miningbonus>1>Konstany;4b96a
0000a08e4d66a98dc0e66fddc89c749a6b2b69798644b6a6f8b8f2a2adb2268b;miningbonus>1>kek;321a3
0000eb9ddfd03d8ec145a2f3f474d854a782a537d2f632304165dbc9d602fb22;miningbonus>1>ShelbytheHockeyPlayer;d6e1
0000c98e43537826ff14392c3bbb6c995775e13615d9d33024e47aa2ee6cb3d0;miningbonus>1>jameb;1b0cc
0000fe8aa87a8f9c8ff56d501a4756408ab19479e3a714ed7701edf013435614;miningbonus>1>kek;40b3
000031bb6a90c0ec514be2ef6b8d260b8bcdab9a13e08e9c02608549ce1f1b13;miningbonus>1>alestone;35d8d
000057eb3c0083b28d79f5004734fbf4dfe44a9d0086f5f52f1ad7b2b16b3533;miningbonus>1>jameb;133
0000ba51f93007d78fbdad928284ff7c50a2ac2cfad5a7ac8911f70c9e0a4a27;miningbonus>1>kek;18dac
0000b227984b5c0da7fa8357b25a8844a08d6480a704e68a716f715214cf7580;miningbonus>1>Konstany;15768
000031bb6a90c0ec514be2ef6b8d260b8bcdab9a13e08e9c02608549ce1f1b13;miningbonus>1>alestone;35d8d
000072e73e53341d50547fe170f0974bcb728d542cd726d103d689016b008ff5;miningbonus>1>alestone;163a7
0000935d192e87fb64c01b13f939c12643aa3baefe7c0f913bc879911b2eb9a4;miningbonus>1>alestone;64b4
00004d100e3ebe03050f293435748fd355872f942a71d10563e18b5004cda9cc;miningbonus>1>alestone;f693
00004d100e3ebe03050f293435748fd355872f942a71d10563e18b5004cda9cc;miningbonus>1>alestone;f693
000021adf8431e88caba5935e5dcc2f35b811284d1d038f252652580f9b6bf92;miningbonus>1>alestone;10d8c
000021adf8431e88caba5935e5dcc2f35b811284d1d038f252652580f9b6bf92;miningbonus>1>alestone;10d8c
0000935d192e87fb64c01b13f939c12643aa3baefe7c0f913bc879911b2eb9a4;miningbonus>1>alestone;64b4
0000dd3728edde0cc872f2f6a794658a9f510f53d8a88cd4ee5f4b8b1de95581;miningbonus>1>alestone;3d9a
000086df819d2378e9f3f15538af90a4ea41518b7c65fb858eda5d126cefeaa1;miningbonus>1>alestone;79ee
000010aef81ef5fd1e319627bd296c55ee8fb9b992b035784b20d4ab177cd88c;miningbonus>1>alestone;2f2e
00003b1585aa285babe26bf92d78bf86c730ef0d3cd5e9c2a18127d32d93b84b;miningbonus>1>jameb;f791
000010aef81ef5fd1e319627bd296c55ee8fb9b992b035784b20d4ab177cd88c;miningbonus>1>alestone;2f2e
000086df819d2378e9f3f15538af90a4ea41518b7c65fb858eda5d126cefeaa1;miningbonus>1>alestone;79ee
0000c398a38546ab5711485ad53ffd8bd0925071fee7c0528456d17c584a11dc;miningbonus>1>alestone;19e50
0000c398a38546ab5711485ad53ffd8bd0925071fee7c0528456d17c584a11dc;miningbonus>1>alestone;19e50
000024885f6852b3ec109d8b031192f195c93fef0c7e229e5ef6422988837625;miningbonus>1>alestone;557d
000093b6c465a8c8b47ca0d5753a2119aab504c8df7ac99d698f961813863320;miningbonus>1>Konstany;4b96a
000093b6c465a8c8b47ca0d5753a2119aab504c8df7ac99d698f961813863320;miningbonus>1>Konstany;4b96a
00008ed53e44cc134d9022a7519e947f0464c27f08ac2b9252f816c5eb29731e;miningbonus>1>alestone;2d87b
0000b00be2b01187aa6c7854d0bf23d40cef3938d999a6aee2c46f2df9ad1858;miningbonus>1>Konstany;13683
000017c0bd8b15f7a9f4aef961db1f690d3f4052930a894a9679aea89b3b90d2;miningbonus>1>ShelbytheHockeyPlayer;3c46d
000071c87380b0e1972519cf71d54589eae55ce4d1f0d5c866d52f799439d855;miningbonus>1>kek;d375
000055aebf817af88e607a368d5dd9c1a4012d0644c5544863f9af62d50d0e37;miningbonus>1>alestone;19650
00000a695818949629242fc7e1d60778523df6d2b97d59e49a05708f4df53574;miningbonus>1>papa_spaghettiboi;9061
00001870c304c06c2c0611e71525d73a3f39f63f80c3a507a6a4b67512cbea6c;miningbonus>1>alestone;13412
00005e23bfd4794891923b611f8d99fa230c2b995eb7fe83285ce08468a65a5d;miningbonus>1>ShelbytheHockeyPlayer;19285
000094f2a06cf9124fa1d6a3d028c2ab6c555fde551f7903153c4ff12500ccef;miningbonus>1>alestone;7ba3
0000dd3728edde0cc872f2f6a794658a9f510f53d8a88cd4ee5f4b8b1de95581;miningbonus>1>alestone;3d9a
00000fe905793fffde1d17c7ba00122b56ee40ba45a1dc1809d0bdae41a10eb8;miningbonus>1>alestone;23ee
0000dd3728edde0cc872f2f6a794658a9f510f53d8a88cd4ee5f4b8b1de95581;miningbonus>1>alestone;3d9a
000024885f6852b3ec109d8b031192f195c93fef0c7e229e5ef6422988837625;miningbonus>1>alestone;557d
00003927a27ff7afa9b809e49b6ee2a38f4d77d70c2675c6816522a13d8b4c49;miningbonus>1>papa_spaghettiboi;12953
00008a046daabd83349c7025a76f82bf6789e640577f2666fb83657afe034712;miningbonus>1>alestone;8adb
0000190f914f85c9739c74136d3381e692ee3af65b3f542512f0adbb987fbc83;miningbonus>1>ShelbytheHockeyPlayer;6f0c
0000ee984a8b9940ed2ac64b8e1c6b464e623384fb352ea00299b422b69d8a71;miningbonus>1>Konstany;337cc
0000e803cab200ce08f9b8972d64afdef7a98a01243e8794fd2513707fcabf11;miningbonus>1>papa_spaghettiboi;1baf
0000db4c1e101e316b8c6c544c08ff21f39a375d2631171583ca6a1e865d47a1;miningbonus>1>ShelbytheHockeyPlayer;97cd
0000a5f0ae005a2ad9e8bc77455c0df1ea381a176817d3380c617f56deaafc13;miningbonus>1>alestone;6156
0000b1beab4ae20fcd17ac348e5d8f21322397adab09545793b2199504c1939d;miningbonus>1>alestone;a1d5
000072e73e53341d50547fe170f0974bcb728d542cd726d103d689016b008ff5;miningbonus>1>alestone;163a7
0000470589ba238dc93c7ca4bf2b9f7918f91b13f64c4432717ceadfe5224d65;miningbonus>1>Konstany;1446e
0000c398a38546ab5711485ad53ffd8bd0925071fee7c0528456d17c584a11dc;miningbonus>1>alestone;19e50
0000d48ff06b28ff82fa6dd79fa6e71971a36211f42629d5472dc2e76ce009dd;miningbonus>1>jameb;1031b
0000dd3728edde0cc872f2f6a794658a9f510f53d8a88cd4ee5f4b8b1de95581;miningbonus>1>alestone;3d9a
00009cae72e71876e5e270be8976c8010232425207a6ce32f099dee328229a12;miningbonus>1>papa_spaghettiboi;662f
0000f3f7bb542c003eb18a18039d55d972aee0ac75a0ed36aebac8d0c59e49c4;miningbonus>1>kek;489b6
0000bdf99ec3789cde8a67acdaf12b9327fe844f67696ad716ad922bf4de0a3a;miningbonus>1>jameb;3aba
00004d100e3ebe03050f293435748fd355872f942a71d10563e18b5004cda9cc;miningbonus>1>alestone;f693
0000ee984a8b9940ed2ac64b8e1c6b464e623384fb352ea00299b422b69d8a71;miningbonus>1>Konstany;337cc
0000c398a38546ab5711485ad53ffd8bd0925071fee7c0528456d17c584a11dc;miningbonus>1>alestone;19e50
0000003e7bb6358ac35156e064fbd8b290854f96c8a714ca751024cf9a396102;miningbonus>1>papa_spaghettiboi;aad8
000081d7e297fd0f163495ad695b87e9fcddbac1dbcb7ad4f8d3835f5a9c1086;miningbonus>1>ShelbytheHockeyPlayer;17e18
00004d100e3ebe03050f293435748fd355872f942a71d10563e18b5004cda9cc;miningbonus>1>alestone;f693
0000470589ba238dc93c7ca4bf2b9f7918f91b13f64c4432717ceadfe5224d65;miningbonus>1>Konstany;1446e
0000667123037e8233540f151d099d854a857def10262710609921d641810358;miningbonus>1>kek;df68
